subject,label_original,label_binary,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_median,bvp_range,bvp_q25,bvp_q75,bvp_skew,bvp_kurtosis,bvp_energy,eda_mean,eda_std,eda_min,eda_max,eda_median,eda_range,eda_q25,eda_q75,eda_skew,eda_kurtosis,eda_energy,temp_mean,temp_std,temp_min,temp_max,temp_median,temp_range,temp_q25,temp_q75,temp_skew,temp_kurtosis,temp_energy,acc_mean,acc_std,acc_min,acc_max,acc_median,acc_range,acc_q25,acc_q75,acc_skew,acc_kurtosis,acc_energy
S6,1,0,-0.000827717,0.49379542,-2.356511,1.2196494,0.12216492,3.5761604,-0.32912657,0.35640478,-0.87719107,1.4158673,0.24383463,-1.0535448,0.0072380914,-1.0677848,-1.0395279,-1.0534086,0.028256893,-1.0593573,-1.0474596,0.00010392219,-1.0431867,1.110009,0.710465,0.043710135,0.64847517,0.7965946,0.71430427,0.14811945,0.67110384,0.7348769,0.27785373,-0.9472046,0.50667113,-0.06302129,0.32848355,-2.9531326,3.5380206,-0.10383861,6.4911532,-0.10383861,-0.017121598,0.084351584,41.54304,0.11187312
S6,1,0,0.0017029772,0.4484062,-1.8781073,1.0086852,0.12728044,2.8867927,-0.32871732,0.35553515,-0.6630329,-0.06861377,0.20107102,-1.0662935,0.007725737,-1.078691,-1.052913,-1.0662975,0.025778055,-1.072866,-1.0593573,0.057873257,-1.2187222,1.1370413,0.78095883,0.04245913,0.71430427,0.8624237,0.7965946,0.14811945,0.7431059,0.8048221,-0.057467435,-0.99523544,0.6116993,-0.014328702,0.31692672,-2.9531326,3.5380206,-0.017121598,6.4911532,-0.017121598,-0.015155235,-0.083638564,46.106552,0.100647874
S6,1,0,-0.005357725,0.393908,-0.9546529,0.8920513,0.08594701,1.8467042,-0.3211975,0.33118525,-0.4745936,-0.84898996,0.15519218,-1.0781537,0.006067971,-1.0876143,-1.0662975,-1.078691,0.021316767,-1.0836482,-1.0731137,0.24579905,-1.1066254,1.1624526,0.8451435,0.035511144,0.7801365,0.89533985,0.8459656,0.11520332,0.8048221,0.87888175,-0.20790714,-1.3379999,0.7155287,-0.02297757,0.15242377,-1.3357815,0.7755256,-0.017121598,2.1113071,-0.10383861,0.061400287,-0.4356477,8.311041,0.023760974
S6,1,0,0.0018665672,0.3909438,-1.0025342,0.8920513,0.108046085,1.8945854,-0.30544174,0.31972647,-0.5041494,-0.7702093,0.15284054,-1.087701,0.0051715537,-1.0965375,-1.078691,-1.0871185,0.017846465,-1.0925714,-1.0836482,-0.016384214,-1.1356272,1.18312,0.89671135,0.02607302,0.8459656,0.944714,0.89533985,0.098748386,0.87888175,0.9159124,-0.11184558,-0.9741423,0.804771,-0.057611313,0.1430888,-1.3357815,0.7755256,-0.10383861,2.1113071,-0.10383861,-0.035486106,-0.021512056,10.694184,0.023793468
S6,1,0,0.0027865048,0.5593406,-1.9634342,1.8232812,0.14385475,3.7867155,-0.364526,0.34581563,-0.37232783,1.4048262,0.31286964,-1.0955997,0.004209729,-1.1034777,-1.0871185,-1.0962896,0.01635921,-1.099016,-1.0925714,0.3732297,-0.8953881,1.2003561,0.94498736,0.03322092,0.89533985,1.0105431,0.944714,0.11520326,0.9241414,0.9591129,0.48025534,-0.7731049,0.89410454,-0.050141055,0.38684365,-4.057921,2.50545,-0.10383861,6.5633707,-0.10383861,-0.035486106,-0.80455714,20.81082,0.15216213
S6,1,0,-0.004645395,0.65421176,-1.9634342,2.2847016,0.07837604,4.2481356,-0.43358558,0.33522648,0.12917742,1.0456266,0.42801458,-1.0905915,0.010583488,-1.1044692,-1.0747519,-1.0970333,0.029717326,-1.1000074,-1.0795853,0.3205592,-1.7272124,1.1895021,1.0065662,0.04295572,0.9282559,1.0846028,1.0105431,0.15634692,0.9714556,1.0311157,0.04953004,-1.0480294,1.0150206,-0.034939267,0.44692782,-4.057921,2.50545,-0.07226312,6.5633707,-0.14337428,0.12661141,-0.38126537,13.194218,0.20096521
S6,1,0,-0.0016894726,0.6957626,-2.6419573,3.6407244,0.03755416,6.2826815,-0.4352737,0.353182,0.6433313,3.8454828,0.48408845,-1.0850279,0.0071364003,-1.1044692,-1.0747519,-1.0844185,0.029717326,-1.0896236,-1.0795853,-0.68844706,0.13333392,1.1773366,1.0755512,0.041409116,0.994085,1.1422044,1.0846028,0.14811939,1.0393447,1.1134028,-0.13658625,-1.0496917,1.158525,0.0033598503,0.7441936,-5.9888244,8.297024,-0.07226312,14.285849,-0.14337428,0.11619192,1.6767563,46.83925,0.55383545
S6,1,0,-0.006679669,0.91651595,-4.1633143,3.6407244,0.015352787,7.804039,-0.48325735,0.4474611,-0.31526878,3.1303482,0.8400462,-1.0911813,0.0042525865,-1.0990427,-1.0821877,-1.0916066,0.016855001,-1.0945812,-1.0881368,0.15128177,-0.7594478,1.1906946,1.1308212,0.02894143,1.0763754,1.1751206,1.1257464,0.09874523,1.1216319,1.1422044,-0.24822909,-0.6993625,1.2795944,0.09071264,1.1185147,-5.9888244,8.297024,0.014322523,14.285849,-0.14073688,0.30361816,0.78851813,14.9064045,1.2593037
S6,1,0,0.0023884485,1.1241401,-4.812781,4.1066465,0.041032717,8.919428,-0.52054954,0.5039876,-0.37832773,2.4489775,1.2636968,-1.0914787,0.0053631323,-1.0990427,-1.0692989,-1.0921024,0.02974379,-1.0950769,-1.0901194,1.6201553,3.3107185,1.1913544,1.1722404,0.0266152,1.1257464,1.2162641,1.1751206,0.09051776,1.1422044,1.1915786,-0.009577715,-1.0734063,1.3748555,0.058325693,0.99052507,-5.3350215,7.2734747,0.011704074,12.608496,-0.19091687,0.31136551,0.6024295,12.786491,0.9845418
S6,1,0,0.010040532,0.99293137,-4.812781,4.1066465,0.11745864,8.919428,-0.43455753,0.4785635,-0.33005852,3.4803853,0.98601353,-1.0922264,0.005540745,-1.1015215,-1.0692989,-1.0945812,0.03222263,-1.0955727,-1.0904913,1.8017699,3.4739065,1.1929893,1.2078985,0.022358926,1.1586626,1.2574078,1.2162641,0.09874523,1.1915786,1.2162641,-0.032303434,0.2164886,1.4595189,0.011095195,0.5920502,-5.0492496,5.1522,0.011704074,10.20145,-0.14073688,0.16044156,-0.37365827,21.845812,0.35064656
S6,1,0,0.009775699,0.67358685,-2.6800168,1.9738822,0.15654124,4.653899,-0.39168942,0.4835767,-0.7489605,0.98784065,0.45381477,-1.0970103,0.0018374823,-1.1015215,-1.0945812,-1.0965643,0.0069402456,-1.0985469,-1.0955727,-0.5541634,-0.9551797,1.2034351,1.2266876,0.011721004,1.2080367,1.2574078,1.2327222,0.049371123,1.2162641,1.2327222,0.8389164,0.65418506,1.5048996,0.05853843,0.38924074,-4.429334,3.4347074,0.0770693,7.8640413,-0.053867035,0.15263927,-1.4710482,41.912014,0.15493509
S6,1,0,0.0020871714,0.5861664,-1.988398,2.1541533,0.114082396,4.1425514,-0.40826374,0.4161541,-0.24674018,0.3471284,0.3435954,-1.102075,0.0049997796,-1.1129234,-1.0945812,-1.1005299,0.018342137,-1.1057353,-1.0985469,-0.65531015,-0.77258134,1.2145942,1.2350535,0.012844133,1.2162641,1.2738658,1.2327222,0.05760169,1.2327222,1.2327222,0.8649499,0.60654426,1.5255219,0.039185885,0.3247966,-2.719737,1.917768,0.06923669,4.637505,-0.07226312,0.1500385,-1.6949962,17.012928,0.10702836
S6,1,0,-0.0039474457,0.6837728,-2.605944,2.1541533,0.07632983,4.7600975,-0.46985465,0.40556496,-0.14862922,0.83098936,0.46756083,-1.1088791,0.00506686,-1.1213509,-1.1000341,-1.1094532,0.021316767,-1.1119319,-1.104372,-0.12446482,-0.47014427,1.2296383,1.2649516,0.029143477,1.2162641,1.3232399,1.2738658,0.106975794,1.2327222,1.2903239,0.03723027,-1.0411568,1.6009518,0.048968155,0.5317732,-4.34314,3.517841,0.06662455,7.860981,-0.07226312,0.1688912,-1.2119652,18.124786,0.28518063
S6,1,0,-0.007388701,0.94532657,-4.368958,2.65527,0.082980014,7.024228,-0.53753304,0.5594399,-0.86270547,2.6869793,0.8936969,-1.1154722,0.008170937,-1.1332482,-1.1005299,-1.1131713,0.0327183,-1.1198636,-1.1109403,-0.59632504,-0.3493135,1.2443451,1.3029417,0.023297688,1.2738658,1.3643836,1.3067819,0.09051776,1.2903239,1.3067819,0.98513883,0.6862829,1.6981999,0.19006905,0.974501,-4.9906445,12.053633,0.17084083,17.044277,-0.048613716,0.41631186,3.3522637,45.215923,0.98577857
S6,1,0,-0.008058832,0.85839134,-4.368958,2.65527,0.120630264,7.024228,-0.46606916,0.46398425,-1.1234438,4.4796286,0.7369006,-1.1206734,0.0072001177,-1.1332482,-1.1005299,-1.1213509,0.0327183,-1.1248207,-1.1163933,0.5998405,0.29962277,1.2559606,1.3482004,0.03906049,1.2903239,1.4219851,1.3561561,0.1316613,1.3067819,1.3890691,0.08766052,-1.242407,1.8191696,0.11596393,0.88422513,-4.9906445,12.053633,-0.035486106,17.044277,-0.048613716,0.32427144,5.0197997,67.21556,0.7953018
S6,1,0,0.003043454,0.5056051,-1.6131232,1.153557,0.14579865,2.7666802,-0.37051117,0.37517875,-0.55830055,-0.20927715,0.25564578,-1.1282084,0.0067555434,-1.1377101,-1.1154019,-1.1292826,0.02230823,-1.1342398,-1.1222184,0.17982128,-1.3821161,1.2729,1.3931842,0.021112954,1.3561561,1.4219851,1.4055271,0.06582904,1.3890691,1.4055271,-0.69258296,-0.695143,1.9414078,-0.058036957,0.15297021,-0.88475907,1.4031348,-0.048613716,2.2878938,-0.10713124,-0.035486106,0.57554984,10.336308,0.026768172
S6,1,0,0.005525549,0.5222008,-2.490333,2.383738,0.1385346,4.874071,-0.33040547,0.34602025,-0.4608113,3.228034,0.2727242,-1.1372597,0.0035936753,-1.1426672,-1.1287868,-1.1377101,0.013880372,-1.1401888,-1.1342398,0.44123638,-0.8080821,1.2933726,1.4126589,0.01215621,1.3890691,1.4384433,1.4055271,0.049374223,1.4055271,1.4219851,0.35424253,-0.19115186,1.9957529,-0.054352153,0.39677724,-3.6246505,4.08985,-0.061748907,7.7145004,-0.14337428,0.1025057,1.7363915,36.31591,0.16038634
S6,1,0,0.0019820875,0.61160815,-2.490333,2.383738,0.09894045,4.874071,-0.41977367,0.36709625,-0.11741999,1.5265613,0.37406844,-1.1421552,0.0024974956,-1.1486163,-1.1377101,-1.1416762,0.0109062195,-1.1436588,-1.1401888,-0.24440484,-0.5898242,1.3045247,1.4123845,0.014501686,1.3890691,1.4384433,1.4055271,0.049374223,1.4055271,1.4219851,0.25415277,-0.641938,1.9950403,-0.016876718,0.42159525,-3.6246505,4.08985,-0.009256147,7.7145004,-0.14337428,0.11619192,1.2188494,27.763044,0.17802738
S6,1,0,-0.0019696536,0.5971957,-1.6790112,1.8521327,0.12400651,3.531144,-0.46806422,0.4390716,-0.23393342,-0.30112386,0.35664654,-1.1470586,0.0034335293,-1.1525819,-1.1406845,-1.147129,0.011897445,-1.1501036,-1.1436588,0.09320014,-1.3179147,1.3157557,1.3956523,0.016306188,1.3643836,1.4384433,1.3890691,0.074059725,1.3890691,1.4055271,0.38105974,1.0077558,1.9481113,0.0024864003,0.21594816,-1.5836512,1.2726115,0.014322523,2.8562627,-0.11964403,0.113586105,-0.45460692,7.6504908,0.046639793
S6,1,0,-0.0076718656,0.7850044,-4.9036326,2.521857,0.13096362,7.4254894,-0.463716,0.46828127,-1.2920096,7.1644306,0.6162908,-1.1490582,0.0024710044,-1.1525819,-1.1396931,-1.1491121,0.012888789,-1.1505989,-1.1484923,1.4734594,3.0189219,1.3203411,1.3813891,0.014162215,1.3561561,1.4055271,1.3890691,0.049371004,1.3643836,1.3890691,-0.299237,-1.1202123,1.9084365,0.009388336,0.5962444,-11.521748,4.543803,-0.009256147,16.065552,-0.105813816,0.09924622,-7.3459306,165.1985,0.35559556
S6,1,0,0.004533558,0.8909065,-4.9036326,2.521857,0.10743222,7.4254894,-0.5158432,0.5356527,-0.8564179,4.037407,0.79373485,-1.1494838,0.0029280249,-1.1555566,-1.1396931,-1.1496079,0.015863419,-1.1515905,-1.1481205,0.80091506,1.3599081,1.3213214,1.3684982,0.014370354,1.3396981,1.4055271,1.3643836,0.06582904,1.3623267,1.3705549,0.78851706,0.038292646,1.8729932,0.023353191,0.6261836,-11.521748,4.543803,-0.009256147,16.065552,-0.07226312,0.20200454,-6.4975324,136.4529,0.39265138
S6,1,0,-0.029457824,1.073446,-8.017758,4.841645,0.08205922,12.859404,-0.4819273,0.45856178,-1.5516982,11.418609,1.153154,-1.1505702,0.006263793,-1.1570437,-1.1144108,-1.1520863,0.042632937,-1.1540692,-1.1494839,3.3160245,13.2745285,1.323851,1.3626009,0.011548402,1.3396981,1.4055271,1.3643836,0.06582904,1.3561561,1.3643836,1.546112,5.3421583,1.8568149,0.10411351,1.5457004,-10.040579,14.507507,0.045719907,24.548086,-0.08278239,0.24348542,2.0477471,21.078066,2.4000294
S6,1,0,0.0034916878,1.5835167,-8.017758,7.2481923,0.042874303,15.265951,-0.53814685,0.5822551,-0.45378944,5.4961224,2.5075374,-1.1476454,0.008406127,-1.1575396,-1.1144108,-1.1505989,0.043128848,-1.1540692,-1.1420476,1.4324505,1.9288673,1.3171605,1.3863271,0.027483886,1.3396981,1.4384433,1.3890691,0.09874523,1.3643836,1.4096416,0.2592711,-1.3422706,1.9226578,0.10101475,1.9941889,-10.040579,14.507507,0.05094733,24.548086,-0.45638657,0.5271374,1.1027805,8.659258,3.986994
S6,1,0,0.03897989,1.5936735,-7.6686754,7.2481923,0.027118493,14.916868,-0.5713978,0.69136924,-0.2819178,4.810531,2.5413146,-1.14672,0.006694737,-1.1575396,-1.1233339,-1.1488643,0.034205675,-1.1517144,-1.1425433,0.8505073,0.6574447,1.3150116,1.4298027,0.029457191,1.3643836,1.4878174,1.4219851,0.12343383,1.4178706,1.4549013,-0.20330048,-0.33531475,2.0452037,0.025610717,1.6971948,-9.615623,10.889329,-0.06043526,20.504951,-0.42694387,0.38674536,0.20498618,7.330389,2.8811257
S6,1,0,-0.0062002977,1.0045086,-7.154054,4.455116,0.045227446,11.60917,-0.36493525,0.3458668,-1.0862001,12.465566,1.0090762,-1.1528466,0.0059357425,-1.1605138,-1.130274,-1.1555566,0.030239701,-1.1570437,-1.1489881,1.1281985,0.6213834,1.3290904,1.462033,0.01805798,1.4219851,1.4960449,1.4713594,0.074059725,1.4549013,1.4713594,-0.36006445,-0.43463993,2.1378667,-0.03328184,1.1467198,-9.615623,6.5386896,-0.07226312,16.154312,-0.2332693,0.045719907,-0.16880083,19.211615,1.316074
S6,1,0,-0.009742594,1.1899803,-9.242211,3.4459255,0.07540904,12.688137,-0.44698825,0.47145292,-1.7629594,10.032266,1.4161478,-1.157238,0.0018430158,-1.1615052,-1.1501036,-1.1570437,0.011401653,-1.1585311,-1.156424,0.5570401,1.4182796,1.339203,1.4832909,0.017739404,1.4549013,1.5371885,1.4878174,0.08228719,1.4713594,1.4960449,0.81684774,1.2885213,2.2004664,-0.007566516,1.1925352,-5.618966,9.0051365,-0.051239744,14.624103,-0.2710625,0.1370271,1.1999168,11.438906,1.4221972
S6,1,0,-0.0025863051,1.385652,-9.242211,7.210951,0.08154766,16.453163,-0.46688765,0.5721264,-0.6840327,7.9816713,1.9200381,-1.1587209,0.003089337,-1.1634883,-1.1501036,-1.1585311,0.0133847,-1.1615052,-1.156548,0.2845875,-0.7090931,1.3426437,1.5072911,0.018881805,1.4713594,1.5371885,1.4960449,0.06582916,1.493988,1.5207304,0.035198398,-1.1565198,2.2722821,0.044108078,1.3724437,-5.9814844,9.0051365,-0.07094885,14.986621,-0.3481896,0.30297208,0.90207076,7.3287525,1.8855472
S6,1,0,0.007065208,0.8290364,-4.6808004,7.210951,0.048910625,11.891751,-0.22916923,0.24053816,1.9690921,27.590153,0.6873513,-1.163133,0.0037351653,-1.1704284,-1.1525819,-1.1634883,0.017846465,-1.165967,-1.1615052,0.7043057,0.17016745,1.3528923,1.5252566,0.011774701,1.4960449,1.5371885,1.5207304,0.041143656,1.5207304,1.5371885,-0.8855671,0.5898955,2.3265462,-0.010952127,0.74302506,-5.9814844,7.565546,-0.061748907,13.54703,-0.17769958,0.087508984,1.4757969,23.610415,0.5522062
S6,1,0,-0.00040398302,0.25057164,-0.77867883,0.9395233,0.051775314,1.7182021,-0.18297607,0.17101818,-0.32116303,0.56998706,0.06278631,-1.16909,0.0035774014,-1.1773686,-1.1624967,-1.1689411,0.014871955,-1.1724114,-1.165967,-0.06894336,-1.1550719,1.3667842,1.5264908,0.0134628,1.4960449,1.5536466,1.5207304,0.05760169,1.5207304,1.5371885,-0.6995626,0.35471487,2.330356,-0.036270555,0.16380098,-0.7974016,0.8738368,-0.048613716,1.6712384,-0.13546082,0.056174755,0.28958616,2.4616857,0.02814632
S6,1,0,-0.0028433418,0.25531375,-0.7794973,0.9229491,0.041441955,1.7024465,-0.15028788,0.1671304,-0.43670526,0.73238444,0.06519319,-1.174097,0.0023992662,-1.1778643,-1.1684455,-1.1743945,0.009418845,-1.1758817,-1.1724114,0.46693587,-0.74637604,1.3785094,1.5234736,0.0144623425,1.4960449,1.5536466,1.5207304,0.05760169,1.5207304,1.5371885,-0.10904813,0.17758131,2.321181,-0.0403117,0.1819495,-0.8656177,0.89646184,-0.06963457,1.7620795,-0.13809822,0.056174755,0.64275223,3.925942,0.03473065
S6,1,0,0.0015243577,0.26227874,-0.7794973,0.9229491,0.040418856,1.7024465,-0.18144141,0.19807932,-0.25686628,0.04481888,0.068792455,-1.1774267,0.0016751607,-1.1818304,-1.1738987,-1.1776165,0.007931709,-1.1788559,-1.1758817,0.0916368,-0.936738,1.3863362,1.5241592,0.012139675,1.4960449,1.5536466,1.5207304,0.05760169,1.5207304,1.5371885,-0.24158213,0.915329,2.323209,-0.03855793,0.1622381,-0.8656177,0.89646184,-0.06963457,1.7620795,-0.12755117,0.035258744,0.50786424,5.2027617,0.02780792
S6,1,0,0.00018515662,0.2692585,-0.79075146,0.7598661,0.06313178,1.5506176,-0.22630456,0.21639287,-0.39443007,-0.66481686,0.072500184,-1.1799219,0.0013281681,-1.1823262,-1.1773686,-1.1798474,0.0049575567,-1.1808388,-1.1788559,-0.102002874,-1.0831158,1.3922172,1.5168908,0.014831887,1.4878174,1.5371885,1.5207304,0.049371123,1.4960449,1.5207304,-0.344314,-1.0095472,2.3011773,-0.038467962,0.108710036,-0.52950895,0.48812532,-0.06963457,1.0176343,-0.06963457,0.035258744,0.0029533617,2.9263701,0.0132976575
S6,1,0,-0.005782316,0.39774856,-1.9272163,1.3647256,0.061494812,3.291942,-0.24906863,0.25450355,-0.8365973,2.9510832,0.15823735,-1.1816446,0.001080599,-1.1853007,-1.1788559,-1.1818304,0.006444812,-1.1823262,-1.1808388,-0.4075673,0.98690677,1.3962847,1.5064679,0.015457462,1.4878174,1.5371885,1.4960449,0.049371123,1.4960449,1.5207304,0.39597186,-1.2582095,2.2696843,-0.02953428,0.15510087,-0.62381476,1.2355313,-0.06963457,1.8593462,-0.06963457,0.11097903,1.326448,11.108767,0.024928551
S6,1,0,0.0004441296,0.56030554,-3.1416416,2.0518427,0.04062348,5.1934843,-0.2687634,0.2920515,-0.5810118,3.704997,0.31394246,-1.184842,0.0037624605,-1.1937281,-1.1803432,-1.1828219,0.013384938,-1.1862918,-1.1818304,-1.0132343,-0.36755538,1.4038646,1.5030392,0.014317209,1.4878174,1.5371885,1.4960449,0.049371123,1.4960449,1.5207304,0.70546603,-0.91927695,2.259332,0.015593002,0.7746399,-3.748694,11.544322,-0.03811087,15.293016,-0.16449113,0.11097903,4.8133464,66.30376,0.60031
S6,1,0,0.0057380586,0.5158237,-3.1416416,2.0518427,0.04543207,5.1934843,-0.2622667,0.30422643,-0.50107396,4.697169,0.266107,-1.1918442,0.005407626,-1.2001727,-1.1808388,-1.1932324,0.01933384,-1.1962066,-1.1862918,0.43694225,-1.0316472,1.4205219,1.5071536,0.014782745,1.4878174,1.5371885,1.4960449,0.049371123,1.4960449,1.5207304,0.45158952,-1.2050143,2.2717302,0.021320628,0.7640689,-3.748694,11.544322,-0.048613716,15.293016,-0.048613716,0.064012416,4.988057,70.04862,0.5842558
S6,1,0,0.0012716732,0.41273353,-1.2032673,0.66553587,0.09679192,1.8688033,-0.28661656,0.34596908,-0.6408791,-0.5085151,0.17035058,-1.1988093,0.0030102152,-1.2036425,-1.1927367,-1.1996768,0.010905743,-1.2011641,-1.1962066,0.35752484,-0.9973712,1.4371529,1.5061935,0.014824027,1.4878174,1.5371885,1.4960449,0.049371123,1.4960449,1.5207304,0.57279116,-1.0716696,2.2688384,-0.016549855,0.09998167,-0.71856016,0.6208565,-0.048613716,1.3394167,-0.048613716,0.05356136,0.59479684,7.2769203,0.010270232
S6,1,0,-0.0027917565,0.4298766,-1.1424949,0.64241374,0.14078543,1.7849087,-0.3273873,0.35267043,-0.6739366,-0.6727803,0.18480167,-1.2027421,0.0018009978,-1.2066171,-1.1991811,-1.2031472,0.007436037,-1.2041383,-1.2011641,0.20511027,-0.97910523,1.4465919,1.5012563,0.011536076,1.4878174,1.5207304,1.4960449,0.03291297,1.4960449,1.5022162,0.9597977,-0.72859025,2.2539036,-0.018797914,0.11876056,-0.71856016,0.6208565,-0.048613716,1.3394167,-0.048613716,0.05356136,0.10624931,3.904789,0.014457433
S6,1,0,-0.0013508836,0.404378,-1.1424949,0.64241374,0.13495374,1.7849087,-0.31101763,0.32852516,-0.6510969,-0.7438116,0.16352339,-1.2049977,0.0011335535,-1.2076085,-1.2016598,-1.2051297,0.0059486628,-1.2061213,-1.2041383,0.5279563,-0.25610566,1.4520208,1.5053706,0.012700142,1.4878174,1.5207304,1.4960449,0.03291297,1.4960449,1.5207304,0.3204176,-1.7458816,2.2663014,-0.014041285,0.12515679,-0.7974016,0.4291553,-0.03811087,1.2265569,-0.048613716,-0.017121598,-0.33784643,3.2250485,0.01586138
S6,1,0,0.00064044,0.3971448,-0.94298947,0.7434965,0.10814838,1.686486,-0.3087668,0.31629908,-0.5532542,-0.81706023,0.15772441,-1.2067906,0.0012355072,-1.2100873,-1.204634,-1.2066171,0.005453348,-1.2076085,-1.2056255,-0.46425024,-0.71619964,1.4563451,1.5020792,0.014785717,1.4713594,1.5207304,1.4960449,0.049371004,1.4960449,1.5207304,0.07505052,-1.0258279,2.2564607,-0.014743221,0.13984534,-0.7974016,0.4291553,-0.017121598,1.2265569,-0.03811087,0.014322523,-0.19213532,1.9526267,0.01977408
S6,1,0,0.0002609305,0.45353484,-2.06022,1.6084292,0.09382492,3.6686492,-0.30360013,0.30765384,-0.62372565,1.4314427,0.20569392,-1.208282,0.0010156033,-1.2105831,-1.2051297,-1.2086002,0.005453348,-1.2090958,-1.2076085,0.6338744,0.28097796,1.4599464,1.4895996,0.013939247,1.4713594,1.5207304,1.4878174,0.049371004,1.4837029,1.4960449,0.58436483,0.23529196,2.219101,0.018098222,0.6002302,-5.5796123,8.666171,0.00122649,14.245783,-0.08278239,0.14743647,2.5001261,70.1105,0.3606039
S6,1,0,-0.0008054445,0.40956655,-2.06022,1.6084292,0.07264665,3.6686492,-0.21929629,0.23317179,-0.76645154,3.0915432,0.1677454,-1.2090008,0.0007135309,-1.2115747,-1.2051297,-1.2090958,0.006444931,-1.2092198,-1.2086002,1.1381704,7.964341,1.4616836,1.482057,0.01241596,1.4549013,1.5207304,1.4878174,0.06582904,1.4713594,1.4878174,0.5890079,1.3020573,2.1966462,0.04248612,0.62324905,-5.5796123,8.666171,0.05356136,14.245783,-0.08278239,0.1500385,2.1505811,59.935085,0.39024442
S6,1,0,-0.0013305332,0.34366223,-1.4396045,1.2352006,0.049319863,2.6748052,-0.1982715,0.20918,-0.43581793,1.3628702,0.11810549,-1.2092116,0.00051492156,-1.2115747,-1.2081044,-1.2090958,0.0034703016,-1.2095916,-1.2090958,-0.77210355,2.644804,1.4621928,1.4708107,0.015531239,1.4384433,1.4960449,1.4713594,0.05760157,1.4549013,1.4878174,-0.33525062,-0.8036554,2.1635249,0.0030028312,0.25246015,-1.6888224,2.2395253,0.0064659137,3.9283476,-0.08672901,0.11097903,0.21612278,14.7723465,0.06374515
S6,1,0,-0.00013381914,0.3700097,-1.4396045,1.2352006,0.04277199,2.6748052,-0.22154713,0.25839132,-0.40125704,0.8272567,0.13690716,-1.2094554,0.0007038863,-1.2120703,-1.2081044,-1.2095916,0.003965974,-1.2095916,-1.2090958,-0.8936437,1.7448511,1.4627825,1.4595644,0.012780759,1.4384433,1.4878174,1.4549013,0.049374104,1.4549013,1.4713594,0.31600833,-0.19889617,2.1304915,0.004609072,0.1724785,-1.4424293,0.89395076,0.0064659137,2.33638,-0.07226312,0.113586105,-1.1116294,11.281483,0.029770076
S6,1,0,0.0002092423,0.33904022,-1.2102244,0.8374175,0.0594486,2.0476418,-0.2477386,0.25926098,-0.43941298,-0.28064156,0.114948325,-1.2106243,0.0011828258,-1.2125657,-1.2081044,-1.2105831,0.0044612885,-1.2115747,-1.2095916,0.17593406,-1.0515162,1.4656128,1.4568214,0.0100072725,1.4384433,1.4713594,1.4549013,0.03291607,1.4549013,1.4590158,-0.063716725,-0.36903334,2.1224284,0.025338788,0.12041794,-0.69144475,0.51115704,0.08489938,1.2026018,-0.07226312,0.113586105,-0.6712536,2.191669,0.015142533
S6,1,0,-0.000928216,0.33797598,-0.9125009,0.86626905,0.056072354,1.77877,-0.26288056,0.2692874,-0.3560531,-0.6227646,0.11422863,-1.2122973,0.00097023946,-1.2145488,-1.2105831,-1.2120703,0.0039657354,-1.2130615,-1.2115747,-0.13946581,-0.7819786,1.4696658,1.4557244,0.011412354,1.4384433,1.4713594,1.4549013,0.03291607,1.4549013,1.4713594,-0.06676399,-0.92143655,2.119263,0.030971302,0.12349248,-0.69144475,0.51115704,0.113586105,1.2026018,-0.07226312,0.113586105,-0.89855736,1.4187365,0.016209614
